sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2022,3:18:17 PM,1.33058E+17,2:14:30,47.48,47.45,47.47,47.49,47.44,47.44,47.46,47.48,47.44,47.22,47.5,47.41,47.46,47.47,47.39,47.23,47.22,47.57,47.5,47.54,47.58,47.54,47.5,47.53,33641,36767,37845,38809,38896,39156,35859,33849,32511,28456,36692,37450,34671,27236,30793,30240,28285,34493,26781,27633,31712,32611,33410,29240,7.415,7.717,7.68,7.57,7.784,7.721,7.702,7.705,7.704,7.836,7.665,7.682,7.669,7.733,7.685,7.907,7.933,7.573,7.602,7.602,7.536,7.6,7.583,7.626
8/24/2022,3:18:32 PM,1.33058E+17,2:14:45,47.48,47.43,47.46,47.48,47.44,47.45,47.44,47.43,47.43,47.25,47.48,47.39,47.45,47.42,47.35,47.22,47.2,47.57,47.52,47.53,47.58,47.55,47.48,47.51,33769,36770,37814,38840,38891,39097,35868,33851,32429,28397,36658,37473,34552,27257,30723,30172,28310,34594,26709,27659,31670,32476,33404,29285,7.415,7.743,7.693,7.583,7.784,7.708,7.728,7.77,7.717,7.798,7.691,7.708,7.682,7.798,7.736,7.92,7.959,7.573,7.576,7.615,7.536,7.587,7.608,7.652
8/24/2022,3:18:47 PM,1.33058E+17,2:15:00,47.48,47.44,47.46,47.49,47.46,47.46,47.43,47.45,47.44,47.23,47.48,47.41,47.44,47.44,47.36,47.23,47.21,47.56,47.51,47.53,47.58,47.54,47.49,47.5,33803,36742,37792,38795,38814,39077,35876,33834,32497,28413,36686,37399,34634,27309,30697,30238,28231,34527,26659,27699,31698,32575,33407,29219,7.415,7.73,7.693,7.57,7.758,7.695,7.741,7.744,7.704,7.824,7.691,7.682,7.695,7.772,7.723,7.907,7.946,7.586,7.589,7.615,7.536,7.6,7.596,7.664
8/24/2022,3:19:02 PM,1.33058E+17,2:15:15,47.48,47.42,47.47,47.48,47.45,47.45,47.42,47.46,47.43,47.21,47.48,47.37,47.47,47.42,47.35,47.23,47.2,47.55,47.51,47.54,47.58,47.54,47.49,47.51,33771,36738,37732,38803,38845,39097,35876,33834,32458,28396,36691,37405,34513,27260,30694,30232,28227,34470,26729,27633,31638,32435,33387,29274,7.415,7.756,7.68,7.583,7.771,7.708,7.754,7.731,7.717,7.849,7.691,7.733,7.656,7.798,7.736,7.907,7.959,7.599,7.589,7.602,7.536,7.6,7.596,7.652
8/24/2022,3:19:17 PM,1.33058E+17,2:15:30,47.48,47.43,47.48,47.48,47.43,47.44,47.42,47.45,47.43,47.22,47.48,47.41,47.45,47.43,47.34,47.22,47.21,47.55,47.5,47.51,47.55,47.53,47.49,47.5,33834,36869,37820,38840,38893,39091,35856,33900,32574,28513,36734,37510,34649,27360,30725,30278,28308,34596,26762,27692,31708,32572,33576,29325,7.415,7.743,7.667,7.583,7.797,7.721,7.754,7.744,7.717,7.836,7.691,7.682,7.682,7.785,7.749,7.92,7.946,7.599,7.602,7.64,7.575,7.613,7.596,7.664
8/24/2022,3:19:32 PM,1.33058E+17,2:15:45,47.46,47.44,47.45,47.47,47.44,47.44,47.42,47.44,47.45,47.22,47.48,47.39,47.46,47.44,47.36,47.21,47.23,47.55,47.49,47.52,47.57,47.54,47.46,47.5,33828,36807,37789,38809,38848,39063,35802,33868,32461,28453,36683,37408,34553,27230,30695,30192,28278,34507,26750,27629,31704,32504,33420,29245,7.44,7.73,7.706,7.595,7.784,7.721,7.754,7.757,7.691,7.836,7.691,7.708,7.669,7.772,7.723,7.933,7.92,7.599,7.615,7.628,7.549,7.6,7.634,7.664
8/24/2022,3:19:47 PM,1.33058E+17,2:16:00,47.49,47.45,47.47,47.49,47.45,47.47,47.45,47.45,47.44,47.22,47.5,47.4,47.46,47.43,47.39,47.23,47.23,47.56,47.51,47.55,47.6,47.54,47.48,47.52,33822,36818,37766,38820,38783,39108,35871,33868,32443,28402,36714,37396,34578,27280,30730,30209,28254,34504,26722,27625,31699,32512,33414,29240,7.403,7.717,7.68,7.57,7.771,7.682,7.715,7.744,7.704,7.836,7.665,7.695,7.669,7.785,7.685,7.907,7.92,7.586,7.589,7.589,7.511,7.6,7.608,7.639
8/24/2022,3:20:02 PM,1.33058E+17,2:16:15,47.48,47.42,47.47,47.48,47.44,47.45,47.42,47.44,47.43,47.22,47.48,47.38,47.44,47.42,47.36,47.23,47.21,47.56,47.5,47.52,47.57,47.54,47.48,47.5,33803,36739,37772,38738,38808,39088,35856,33826,32506,28425,36683,37408,34609,27258,30707,30176,28266,34483,26717,27653,31701,32490,33413,29239,7.415,7.756,7.68,7.583,7.784,7.708,7.754,7.757,7.717,7.836,7.691,7.721,7.695,7.798,7.723,7.907,7.946,7.586,7.602,7.628,7.549,7.6,7.608,7.664
8/24/2022,3:20:17 PM,1.33058E+17,2:16:30,47.47,47.42,47.48,47.47,47.46,47.44,47.44,47.46,47.45,47.23,47.49,47.41,47.46,47.42,47.37,47.21,47.21,47.57,47.5,47.54,47.59,47.54,47.48,47.52,33825,36795,37795,38792,38868,39147,35834,33885,32517,28396,36680,37434,34581,27265,30735,30254,28248,34453,26762,27639,31682,32441,33449,29223,7.428,7.756,7.667,7.595,7.758,7.721,7.728,7.731,7.691,7.824,7.678,7.682,7.669,7.798,7.711,7.933,7.946,7.573,7.602,7.602,7.523,7.6,7.608,7.639
8/24/2022,3:20:32 PM,1.33058E+17,2:16:45,47.48,47.43,47.45,47.47,47.44,47.45,47.44,47.45,47.43,47.21,47.47,47.39,47.44,47.42,47.34,47.22,47.22,47.55,47.52,47.54,47.57,47.54,47.47,47.51,33633,36750,37797,38789,38820,39122,35916,33931,32506,28416,36629,37397,34528,27212,30719,30215,28263,34499,26697,27625,31704,32470,33426,29240,7.415,7.743,7.706,7.595,7.784,7.708,7.728,7.744,7.717,7.849,7.704,7.708,7.695,7.798,7.749,7.92,7.933,7.599,7.576,7.602,7.549,7.6,7.621,7.652
8/24/2022,3:20:47 PM,1.33058E+17,2:17:00,47.48,47.44,47.46,47.47,47.44,47.46,47.45,47.45,47.45,47.22,47.5,47.4,47.47,47.42,47.36,47.24,47.23,47.57,47.53,47.53,47.59,47.54,47.5,47.52,33805,36781,37743,38789,38817,39088,35828,33888,32492,28430,36706,37402,34587,27279,30720,30210,28240,34499,26732,27633,31691,32515,33425,29198,7.415,7.73,7.693,7.595,7.784,7.695,7.715,7.744,7.691,7.836,7.665,7.695,7.656,7.798,7.723,7.894,7.92,7.573,7.564,7.615,7.523,7.6,7.583,7.639
8/24/2022,3:21:02 PM,1.33058E+17,2:17:15,47.47,47.43,47.47,47.48,47.46,47.44,47.44,47.44,47.46,47.23,47.48,47.4,47.48,47.43,47.36,47.22,47.22,47.57,47.51,47.54,47.58,47.55,47.48,47.53,33842,36792,37761,38769,38831,39102,35814,33894,32495,28428,36748,37428,34542,27249,30735,30189,28248,34522,26740,27651,31661,32464,33429,29189,7.428,7.743,7.68,7.583,7.758,7.721,7.728,7.757,7.678,7.824,7.691,7.695,7.643,7.785,7.723,7.92,7.933,7.573,7.589,7.602,7.536,7.587,7.608,7.626
8/24/2022,3:21:17 PM,1.33058E+17,2:17:30,47.47,47.42,47.45,47.45,47.45,47.45,47.43,47.43,47.43,47.2,47.47,47.38,47.46,47.42,47.35,47.24,47.2,47.57,47.51,47.52,47.57,47.54,47.46,47.52,33788,36733,37772,38789,38783,39083,35888,33908,32514,28436,36683,37419,34505,27277,30695,30188,28225,34471,26683,27564,31704,32465,33446,29218,7.428,7.756,7.706,7.621,7.771,7.708,7.741,7.77,7.717,7.862,7.704,7.721,7.669,7.798,7.736,7.894,7.959,7.573,7.589,7.628,7.549,7.6,7.634,7.639
8/24/2022,3:21:32 PM,1.33058E+17,2:17:45,47.48,47.42,47.46,47.47,47.45,47.44,47.44,47.44,47.44,47.23,47.49,47.39,47.44,47.41,47.36,47.21,47.21,47.58,47.51,47.51,47.58,47.53,47.47,47.5,33791,36789,37744,38766,38828,39119,35820,33936,32469,28484,36689,37447,34551,27242,30692,30254,28237,34480,26697,27629,31627,32514,33397,29237,7.415,7.756,7.693,7.595,7.771,7.721,7.728,7.757,7.704,7.824,7.678,7.708,7.695,7.811,7.723,7.933,7.946,7.56,7.589,7.64,7.536,7.613,7.621,7.664
8/24/2022,3:21:47 PM,1.33058E+17,2:18:00,47.5,47.44,47.46,47.49,47.44,47.46,47.42,47.44,47.44,47.22,47.48,47.4,47.45,47.42,47.36,47.23,47.21,47.58,47.49,47.52,47.58,47.53,47.49,47.52,33825,36781,37772,38772,38820,39114,35862,33868,32466,28453,36711,37476,34614,27243,30689,30150,28202,34466,26765,27669,31664,32489,33364,29260,7.39,7.73,7.693,7.57,7.784,7.695,7.754,7.757,7.704,7.836,7.691,7.695,7.682,7.798,7.723,7.907,7.946,7.56,7.615,7.628,7.536,7.613,7.596,7.639
8/24/2022,3:22:02 PM,1.33058E+17,2:18:15,47.49,47.44,47.48,47.48,47.44,47.45,47.45,47.44,47.44,47.22,47.49,47.39,47.45,47.43,47.36,47.23,47.23,47.58,47.51,47.53,47.57,47.55,47.48,47.53,33834,36761,37761,38795,38822,39074,35817,33911,32543,28444,36686,37419,34531,27229,30686,30121,28177,34463,26722,27627,31709,32507,33427,29206,7.403,7.73,7.667,7.583,7.784,7.708,7.715,7.757,7.704,7.836,7.678,7.708,7.682,7.785,7.723,7.907,7.92,7.56,7.589,7.615,7.549,7.587,7.608,7.626
8/24/2022,3:22:17 PM,1.33058E+17,2:18:30,47.48,47.43,47.45,47.47,47.44,47.46,47.45,47.44,47.43,47.21,47.5,47.39,47.45,47.41,47.34,47.23,47.21,47.56,47.52,47.53,47.57,47.54,47.47,47.51,33837,36767,37843,38832,38842,39091,35879,33877,32497,28453,36737,37433,34517,27262,30722,30167,28237,34504,26695,27567,31715,32587,33423,29294,7.415,7.743,7.706,7.595,7.784,7.695,7.715,7.757,7.717,7.849,7.665,7.708,7.682,7.811,7.749,7.907,7.946,7.586,7.576,7.615,7.549,7.6,7.621,7.652
8/24/2022,3:22:32 PM,1.33058E+17,2:18:45,47.49,47.44,47.45,47.47,47.43,47.43,47.43,47.44,47.44,47.21,47.48,47.38,47.46,47.43,47.36,47.23,47.2,47.57,47.5,47.51,47.56,47.53,47.48,47.51,33825,36781,37789,38764,38797,39054,35811,33871,32526,28430,36737,37456,34584,27198,30698,30232,28211,34477,26671,27683,31666,32575,33350,29200,7.403,7.73,7.706,7.595,7.797,7.734,7.741,7.757,7.704,7.849,7.691,7.721,7.669,7.785,7.723,7.907,7.959,7.573,7.602,7.64,7.562,7.613,7.608,7.652
8/24/2022,3:22:47 PM,1.33058E+17,2:19:00,47.48,47.44,47.47,47.47,47.44,47.46,47.44,47.45,47.45,47.22,47.49,47.39,47.47,47.41,47.36,47.24,47.21,47.56,47.51,47.53,47.58,47.56,47.48,47.52,33817,36770,37860,38857,38896,39171,35890,33868,32517,28405,36740,37382,34567,27296,30766,30241,28268,34476,26737,27550,31684,32477,33424,29240,7.415,7.73,7.68,7.595,7.784,7.695,7.728,7.744,7.691,7.836,7.678,7.708,7.656,7.811,7.723,7.894,7.946,7.586,7.589,7.615,7.536,7.574,7.608,7.639
8/24/2022,3:23:02 PM,1.33058E+17,2:19:15,47.47,47.45,47.49,47.48,47.45,47.45,47.45,47.45,47.44,47.23,47.49,47.39,47.48,47.44,47.35,47.23,47.24,47.57,47.53,47.52,47.58,47.54,47.49,47.5,33831,36821,37778,38792,38823,39105,35845,33860,32441,28413,36663,37433,34502,27295,30691,30206,28238,34447,26672,27646,31646,32460,33427,29279,7.428,7.717,7.654,7.583,7.771,7.708,7.715,7.744,7.704,7.824,7.678,7.708,7.643,7.772,7.736,7.907,7.907,7.573,7.564,7.628,7.536,7.6,7.596,7.664
8/24/2022,3:23:17 PM,1.33058E+17,2:19:30,47.47,47.43,47.46,47.48,47.45,47.46,47.44,47.45,47.44,47.2,47.49,47.4,47.45,47.43,47.34,47.23,47.2,47.57,47.49,47.53,47.58,47.54,47.5,47.53,33794,36770,37744,38769,38851,39111,35856,33866,32548,28453,36660,37402,34652,27275,30685,30192,28231,34526,26662,27650,31678,32513,33397,29235,7.428,7.743,7.693,7.583,7.771,7.695,7.728,7.744,7.704,7.862,7.678,7.695,7.682,7.785,7.749,7.907,7.959,7.573,7.615,7.615,7.536,7.6,7.583,7.626
8/24/2022,3:23:32 PM,1.33058E+17,2:19:45,47.48,47.44,47.46,47.48,47.45,47.46,47.44,47.44,47.44,47.23,47.48,47.4,47.46,47.44,47.36,47.22,47.22,47.58,47.52,47.53,47.58,47.57,47.49,47.51,33842,36767,37792,38798,38825,39074,35862,33888,32511,28439,36663,37433,34515,27261,30640,30257,28246,34523,26735,27647,31686,32503,33390,29254,7.415,7.73,7.693,7.583,7.771,7.695,7.728,7.757,7.704,7.824,7.691,7.695,7.669,7.772,7.723,7.92,7.933,7.56,7.576,7.615,7.536,7.562,7.596,7.652
8/24/2022,3:23:47 PM,1.33058E+17,2:20:00,47.48,47.44,47.47,47.47,47.45,47.46,47.44,47.45,47.44,47.22,47.5,47.4,47.48,47.42,47.36,47.24,47.22,47.56,47.52,47.54,47.59,47.57,47.49,47.52,33800,36742,37795,38826,38820,39119,35834,33868,32475,28408,36655,37425,34539,27276,30634,30204,28223,34476,26718,27567,31678,32478,33376,29234,7.415,7.73,7.68,7.595,7.771,7.695,7.728,7.744,7.704,7.836,7.665,7.695,7.643,7.798,7.723,7.894,7.933,7.586,7.576,7.602,7.523,7.562,7.596,7.639
8/24/2022,3:24:02 PM,1.33058E+17,2:20:15,47.47,47.41,47.46,47.48,47.45,47.45,47.45,47.44,47.44,47.2,47.5,47.38,47.46,47.42,47.38,47.24,47.2,47.57,47.51,47.51,47.58,47.54,47.48,47.5,33794,36772,37806,38778,38820,39108,35868,33916,32512,28433,36615,37419,34519,27220,30682,30250,28219,34471,26683,27612,31670,32467,33424,29271,7.428,7.769,7.693,7.583,7.771,7.708,7.715,7.757,7.704,7.862,7.665,7.721,7.669,7.798,7.698,7.894,7.959,7.573,7.589,7.64,7.536,7.6,7.608,7.664
8/24/2022,3:24:17 PM,1.33058E+17,2:20:30,47.47,47.43,47.47,47.46,47.44,47.45,47.42,47.43,47.45,47.22,47.48,47.4,47.45,47.43,47.35,47.24,47.2,47.58,47.52,47.52,47.57,47.56,47.47,47.49,33831,36773,37747,38877,38825,39125,35882,33913,32532,28445,36609,37425,34609,27289,30671,30210,28245,34595,26666,27641,31701,32489,33423,29267,7.428,7.743,7.68,7.608,7.784,7.708,7.754,7.77,7.691,7.836,7.691,7.695,7.682,7.785,7.736,7.894,7.959,7.56,7.576,7.628,7.549,7.574,7.621,7.677
8/24/2022,3:24:32 PM,1.33058E+17,2:20:45,47.48,47.44,47.47,47.48,47.45,47.44,47.42,47.44,47.44,47.21,47.48,47.39,47.46,47.41,47.36,47.23,47.23,47.58,47.51,47.52,47.58,47.55,47.49,47.51,33831,36781,37792,38835,38842,39102,35856,33922,32506,28461,36655,37481,34538,27251,30743,30207,28223,34495,26688,27624,31678,32485,33402,29283,7.415,7.73,7.68,7.583,7.771,7.721,7.754,7.757,7.704,7.849,7.691,7.708,7.669,7.811,7.723,7.907,7.92,7.56,7.589,7.628,7.536,7.587,7.596,7.652
8/24/2022,3:24:47 PM,1.33058E+17,2:21:00,47.48,47.45,47.46,47.49,47.44,47.46,47.44,47.45,47.45,47.23,47.49,47.4,47.48,47.43,47.37,47.23,47.2,47.57,47.52,47.53,47.57,47.55,47.52,47.51,33828,36807,37794,38812,38848,39037,35865,33874,32472,28447,36669,37456,34536,27249,30743,30212,28256,34451,26703,27569,31737,32579,33363,29219,7.415,7.717,7.693,7.57,7.784,7.695,7.728,7.744,7.691,7.824,7.678,7.695,7.643,7.785,7.711,7.907,7.959,7.573,7.576,7.615,7.549,7.587,7.558,7.652
8/24/2022,3:25:02 PM,1.33058E+17,2:21:15,47.47,47.43,47.49,47.47,47.45,47.45,47.43,47.46,47.43,47.21,47.5,47.4,47.47,47.44,47.37,47.23,47.19,47.58,47.5,47.53,47.57,47.54,47.49,47.51,33836,36767,37786,38812,38848,39119,35791,33902,32526,28419,36649,37439,34581,27218,30698,30226,28204,34497,26731,27590,31709,32492,33321,29269,7.428,7.743,7.654,7.595,7.771,7.708,7.741,7.731,7.717,7.849,7.665,7.695,7.656,7.772,7.711,7.907,7.972,7.56,7.602,7.615,7.549,7.6,7.596,7.652
8/24/2022,3:25:17 PM,1.33058E+17,2:21:30,47.49,47.43,47.46,47.5,47.45,47.45,47.44,47.46,47.46,47.21,47.48,47.39,47.46,47.43,47.35,47.22,47.21,47.58,47.5,47.52,47.57,47.56,47.47,47.51,33783,36798,37749,38781,38842,39102,35862,33894,32515,28413,36686,37425,34535,27252,30728,30215,28259,34486,26679,27623,31709,32494,33375,29288,7.403,7.743,7.693,7.557,7.771,7.708,7.728,7.731,7.678,7.849,7.691,7.708,7.669,7.785,7.736,7.92,7.946,7.56,7.602,7.628,7.549,7.574,7.621,7.652
8/24/2022,3:25:32 PM,1.33058E+17,2:21:45,47.48,47.42,47.47,47.47,47.43,47.44,47.43,47.43,47.44,47.2,47.47,47.38,47.45,47.41,47.36,47.22,47.2,47.56,47.5,47.52,47.57,47.55,47.47,47.51,33817,36798,37741,38798,38828,39060,35834,33905,32551,28436,36711,37481,34538,27257,30701,30210,28240,34480,26683,27605,31707,32514,33407,29223,7.415,7.756,7.68,7.595,7.797,7.721,7.741,7.77,7.704,7.862,7.704,7.721,7.682,7.811,7.723,7.92,7.959,7.586,7.602,7.628,7.549,7.587,7.621,7.652
8/24/2022,3:25:47 PM,1.33058E+17,2:22:00,47.49,47.44,47.46,47.47,47.44,47.45,47.45,47.46,47.44,47.22,47.48,47.39,47.47,47.43,47.35,47.23,47.21,47.55,47.5,47.5,47.57,47.53,47.49,47.52,33828,36810,37795,38877,38902,39153,35868,33908,32597,28433,36711,37473,34550,27294,30760,30212,28297,34478,26708,27659,31738,32563,33447,29266,7.403,7.73,7.693,7.595,7.784,7.708,7.715,7.731,7.704,7.836,7.691,7.708,7.656,7.785,7.736,7.907,7.946,7.599,7.602,7.653,7.549,7.613,7.596,7.639
8/24/2022,3:26:02 PM,1.33058E+17,2:22:15,47.48,47.46,47.48,47.49,47.46,47.45,47.45,47.45,47.45,47.22,47.49,47.39,47.47,47.43,47.39,47.24,47.21,47.6,47.51,47.55,47.58,47.55,47.49,47.51,33839,36790,37809,38843,38842,39102,35865,33899,32534,28413,36683,37427,34493,27280,30730,30201,28228,34504,26719,27605,31706,32470,33404,29271,7.415,7.705,7.667,7.57,7.758,7.708,7.715,7.744,7.691,7.836,7.678,7.708,7.656,7.785,7.685,7.894,7.946,7.535,7.589,7.589,7.536,7.587,7.596,7.652
8/24/2022,3:26:17 PM,1.33058E+17,2:22:30,47.48,47.43,47.46,47.48,47.45,47.46,47.45,47.45,47.44,47.22,47.5,47.41,47.48,47.43,47.37,47.25,47.22,47.59,47.51,47.53,47.59,47.55,47.5,47.51,33814,36747,37743,38800,38817,39153,35831,33874,32509,28447,36692,37425,34577,27231,30658,30216,28262,34472,26759,27627,31647,32495,33336,29202,7.415,7.743,7.693,7.583,7.771,7.695,7.715,7.744,7.704,7.836,7.665,7.682,7.643,7.785,7.711,7.881,7.933,7.548,7.589,7.615,7.523,7.587,7.583,7.652
8/24/2022,3:26:32 PM,1.33058E+17,2:22:45,47.49,47.44,47.46,47.48,47.45,47.45,47.44,47.45,47.47,47.22,47.51,47.39,47.48,47.42,47.36,47.23,47.21,47.58,47.5,47.54,47.59,47.55,47.48,47.52,33814,36778,37777,38792,38820,39128,35831,33865,32569,28416,36632,37379,34599,27297,30709,30192,28242,34549,26744,27587,31664,32496,33349,29234,7.403,7.73,7.693,7.583,7.771,7.708,7.728,7.744,7.665,7.836,7.652,7.708,7.643,7.798,7.723,7.907,7.946,7.56,7.602,7.602,7.523,7.587,7.608,7.639
8/24/2022,3:26:47 PM,1.33058E+17,2:23:00,47.47,47.42,47.45,47.46,47.45,47.44,47.42,47.43,47.44,47.21,47.49,47.37,47.45,47.4,47.35,47.23,47.21,47.54,47.51,47.52,47.57,47.54,47.49,47.49,33814,36741,37772,38806,38879,39128,35842,33908,32580,28433,36675,37456,34515,27268,30715,30142,28251,34524,26726,27621,31644,32513,33402,29273,7.428,7.756,7.706,7.608,7.771,7.721,7.754,7.77,7.704,7.849,7.678,7.733,7.682,7.824,7.736,7.907,7.946,7.612,7.589,7.628,7.549,7.6,7.596,7.677
8/24/2022,3:27:02 PM,1.33058E+17,2:23:15,47.47,47.43,47.46,47.48,47.44,47.45,47.43,47.44,47.44,47.21,47.48,47.38,47.45,47.43,47.36,47.22,47.2,47.57,47.5,47.52,47.57,47.55,47.48,47.49,33839,36739,37780,38818,38842,39023,35859,33880,32537,28450,36692,37459,34590,27278,30698,30186,28219,34505,26682,27644,31664,32488,33387,29256,7.428,7.743,7.693,7.583,7.784,7.708,7.741,7.757,7.704,7.849,7.691,7.721,7.682,7.785,7.723,7.92,7.959,7.573,7.602,7.628,7.549,7.587,7.608,7.677
8/24/2022,3:27:17 PM,1.33058E+17,2:23:30,47.47,47.43,47.47,47.48,47.45,47.44,47.43,47.46,47.46,47.21,47.48,47.39,47.46,47.41,47.38,47.23,47.2,47.57,47.49,47.52,47.59,47.54,47.48,47.49,33655,36773,37809,38857,38837,39074,35825,33894,32549,28433,36680,37428,34547,27277,30734,30167,28205,34480,26696,27587,31771,32467,33378,29304,7.428,7.743,7.68,7.583,7.771,7.721,7.741,7.731,7.678,7.849,7.691,7.708,7.669,7.811,7.698,7.907,7.959,7.573,7.615,7.628,7.523,7.6,7.608,7.677
8/24/2022,3:27:32 PM,1.33058E+17,2:23:45,47.47,47.43,47.47,47.47,47.43,47.44,47.42,47.45,47.45,47.21,47.48,47.4,47.46,47.43,47.37,47.21,47.2,47.56,47.49,47.55,47.57,47.55,47.46,47.5,33817,36796,37800,38772,38876,39074,35837,33919,32566,28413,36731,37462,34584,27192,30685,30212,28248,34483,26719,27600,31690,32514,33454,29237,7.428,7.743,7.68,7.595,7.797,7.721,7.754,7.744,7.691,7.849,7.691,7.695,7.669,7.785,7.711,7.933,7.959,7.586,7.615,7.589,7.549,7.587,7.634,7.664
8/24/2022,3:27:47 PM,1.33058E+17,2:24:00,47.48,47.44,47.49,47.48,47.45,47.45,47.42,47.44,47.45,47.22,47.49,47.41,47.46,47.42,47.37,47.24,47.22,47.6,47.52,47.53,47.57,47.55,47.49,47.53,33817,36773,37812,38843,38831,39065,35845,33916,32557,28425,36720,37527,34595,27231,30758,30233,28217,34544,26723,27564,31715,32564,33376,29238,7.415,7.73,7.654,7.583,7.771,7.708,7.754,7.757,7.691,7.836,7.678,7.682,7.669,7.798,7.711,7.894,7.933,7.535,7.576,7.615,7.549,7.587,7.596,7.626
8/24/2022,3:28:02 PM,1.33058E+17,2:24:15,47.49,47.44,47.49,47.49,47.43,47.45,47.44,47.44,47.45,47.21,47.5,47.39,47.46,47.44,47.36,47.22,47.2,47.57,47.52,47.55,47.58,47.54,47.47,47.52,33834,36776,37784,38818,38851,39080,35868,33936,32569,28391,36717,37402,34584,27272,30701,30206,28242,34554,26703,27594,31710,32470,33426,29240,7.403,7.73,7.654,7.57,7.797,7.708,7.728,7.757,7.691,7.849,7.665,7.708,7.669,7.772,7.723,7.92,7.959,7.573,7.576,7.589,7.536,7.6,7.621,7.639
8/24/2022,3:28:17 PM,1.33058E+17,2:24:30,47.47,47.43,47.46,47.48,47.44,47.44,47.44,47.44,47.44,47.22,47.48,47.38,47.46,47.4,47.37,47.23,47.19,47.58,47.5,47.53,47.57,47.55,47.48,47.51,33817,36798,37780,38826,38871,39074,35814,33951,32566,28425,36669,37456,34545,27242,30688,30184,28245,34601,26706,27590,31713,32522,33425,29197,7.428,7.743,7.693,7.583,7.784,7.721,7.728,7.757,7.704,7.836,7.691,7.721,7.669,7.824,7.711,7.907,7.972,7.56,7.602,7.615,7.549,7.587,7.608,7.652
8/24/2022,3:28:32 PM,1.33058E+17,2:24:45,47.47,47.43,47.48,47.47,47.44,47.45,47.45,47.45,47.45,47.2,47.48,47.38,47.45,47.42,47.35,47.22,47.21,47.56,47.5,47.54,47.58,47.55,47.5,47.5,33845,36773,37766,38806,38888,39023,35825,33968,32574,28413,36643,37433,34521,27223,30737,30229,28240,34482,26694,27585,31756,32620,33412,29248,7.428,7.743,7.667,7.595,7.784,7.708,7.715,7.744,7.691,7.862,7.691,7.721,7.682,7.798,7.736,7.92,7.946,7.586,7.602,7.602,7.536,7.587,7.583,7.664
8/24/2022,3:28:47 PM,1.33058E+17,2:25:00,47.48,47.46,47.47,47.48,47.44,47.46,47.44,47.45,47.46,47.22,47.48,47.4,47.47,47.42,47.37,47.24,47.2,47.57,47.52,47.55,47.58,47.54,47.47,47.51,33785,36801,37806,38778,38834,39032,35862,33911,32620,28391,36700,37428,34596,27277,30741,30170,28185,34511,26700,27634,31687,32521,33460,29245,7.415,7.705,7.68,7.583,7.784,7.695,7.728,7.744,7.678,7.836,7.691,7.695,7.656,7.798,7.711,7.894,7.959,7.573,7.576,7.589,7.536,7.6,7.621,7.652
8/24/2022,3:29:02 PM,1.33058E+17,2:25:15,47.49,47.44,47.47,47.49,47.44,47.44,47.45,47.45,47.45,47.22,47.5,47.41,47.46,47.42,47.37,47.23,47.21,47.57,47.5,47.53,47.6,47.55,47.5,47.52,33828,36770,37775,38832,38856,39023,35820,33933,32602,28391,36760,37388,34644,27268,30715,30207,28237,34497,26739,27621,31636,32490,33348,29200,7.403,7.73,7.68,7.57,7.784,7.721,7.715,7.744,7.691,7.836,7.665,7.682,7.669,7.798,7.711,7.907,7.946,7.573,7.602,7.615,7.511,7.587,7.583,7.639
8/24/2022,3:29:17 PM,1.33058E+17,2:25:30,47.47,47.43,47.45,47.48,47.44,47.44,47.44,47.45,47.44,47.2,47.49,47.4,47.48,47.41,47.35,47.22,47.22,47.59,47.49,47.54,47.56,47.55,47.47,47.49,33842,36795,37800,38803,38854,39099,35811,33931,32602,28405,36635,37428,34600,27265,30689,30206,28243,34550,26716,27605,31729,32519,33406,29242,7.428,7.743,7.706,7.583,7.784,7.721,7.728,7.744,7.704,7.862,7.678,7.695,7.643,7.811,7.736,7.92,7.933,7.548,7.615,7.602,7.562,7.587,7.621,7.677
8/24/2022,3:29:32 PM,1.33058E+17,2:25:45,47.48,47.44,47.47,47.49,47.45,47.46,47.44,47.46,47.45,47.23,47.49,47.4,47.46,47.43,47.38,47.24,47.21,47.58,47.51,47.53,47.6,47.56,47.51,47.5,33669,36725,37778,38781,38814,39080,35865,33911,32653,28467,36692,37459,34609,27277,30733,30190,28219,34517,26682,27630,31697,32533,33332,29196,7.415,7.73,7.68,7.57,7.771,7.695,7.728,7.731,7.691,7.824,7.678,7.695,7.669,7.785,7.698,7.894,7.946,7.56,7.589,7.615,7.511,7.574,7.57,7.664
8/24/2022,3:29:47 PM,1.33058E+17,2:26:00,47.47,47.45,47.49,47.5,47.45,47.45,47.44,47.44,47.45,47.22,47.5,47.4,47.46,47.4,47.36,47.24,47.23,47.6,47.52,47.53,47.58,47.56,47.49,47.52,33791,36852,37852,38889,38882,39131,35902,34021,32625,28456,36720,37518,34670,27347,30717,30256,28249,34556,26786,27661,31816,32623,33478,29303,7.428,7.717,7.654,7.557,7.771,7.708,7.728,7.757,7.691,7.836,7.665,7.695,7.669,7.824,7.723,7.894,7.92,7.535,7.576,7.615,7.536,7.574,7.596,7.639
